teamId,seconds_my_player_1,speed_my_player_1,distance_my_player_1,reboundChancesOffensive_my_player_1,reboundChancesTotal_my_player_1,touches_my_player_1,secondaryAssists_my_player_1,freeThrowAssists_my_player_1,passes_my_player_1,assists_my_player_1,contestedFieldGoalsMade_my_player_1,contestedFieldGoalsAttempted_my_player_1,contestedFieldGoalPercentage_my_player_1,uncontestedFieldGoalsMade_my_player_1,uncontestedFieldGoalsAttempted_my_player_1,uncontestedFieldGoalsPercentage_my_player_1,fieldGoalPercentage_my_player_1,defendedAtRimFieldGoalsMade_my_player_1,defendedAtRimFieldGoalsAttempted_my_player_1,defendedAtRimFieldGoalPercentage_my_player_1,seconds_my_player_2,speed_my_player_2,distance_my_player_2,reboundChancesOffensive_my_player_2,reboundChancesTotal_my_player_2,touches_my_player_2,secondaryAssists_my_player_2,freeThrowAssists_my_player_2,passes_my_player_2,assists_my_player_2,contestedFieldGoalsMade_my_player_2,contestedFieldGoalsAttempted_my_player_2,contestedFieldGoalPercentage_my_player_2,uncontestedFieldGoalsMade_my_player_2,uncontestedFieldGoalsAttempted_my_player_2,uncontestedFieldGoalsPercentage_my_player_2,fieldGoalPercentage_my_player_2,defendedAtRimFieldGoalsMade_my_player_2,defendedAtRimFieldGoalsAttempted_my_player_2,defendedAtRimFieldGoalPercentage_my_player_2,seconds_my_player_3,speed_my_player_3,distance_my_player_3,reboundChancesOffensive_my_player_3,reboundChancesTotal_my_player_3,touches_my_player_3,secondaryAssists_my_player_3,freeThrowAssists_my_player_3,passes_my_player_3,assists_my_player_3,contestedFieldGoalsMade_my_player_3,contestedFieldGoalsAttempted_my_player_3,contestedFieldGoalPercentage_my_player_3,uncontestedFieldGoalsMade_my_player_3,uncontestedFieldGoalsAttempted_my_player_3,uncontestedFieldGoalsPercentage_my_player_3,fieldGoalPercentage_my_player_3,defendedAtRimFieldGoalsMade_my_player_3,defendedAtRimFieldGoalsAttempted_my_player_3,defendedAtRimFieldGoalPercentage_my_player_3,seconds_my_player_4,speed_my_player_4,distance_my_player_4,reboundChancesOffensive_my_player_4,reboundChancesTotal_my_player_4,touches_my_player_4,secondaryAssists_my_player_4,freeThrowAssists_my_player_4,passes_my_player_4,assists_my_player_4,contestedFieldGoalsMade_my_player_4,contestedFieldGoalsAttempted_my_player_4,contestedFieldGoalPercentage_my_player_4,uncontestedFieldGoalsMade_my_player_4,uncontestedFieldGoalsAttempted_my_player_4,uncontestedFieldGoalsPercentage_my_player_4,fieldGoalPercentage_my_player_4,defendedAtRimFieldGoalsMade_my_player_4,defendedAtRimFieldGoalsAttempted_my_player_4,defendedAtRimFieldGoalPercentage_my_player_4,seconds_my_player_5,speed_my_player_5,distance_my_player_5,reboundChancesOffensive_my_player_5,reboundChancesTotal_my_player_5,touches_my_player_5,secondaryAssists_my_player_5,freeThrowAssists_my_player_5,passes_my_player_5,assists_my_player_5,contestedFieldGoalsMade_my_player_5,contestedFieldGoalsAttempted_my_player_5,contestedFieldGoalPercentage_my_player_5,uncontestedFieldGoalsMade_my_player_5,uncontestedFieldGoalsAttempted_my_player_5,uncontestedFieldGoalsPercentage_my_player_5,fieldGoalPercentage_my_player_5,defendedAtRimFieldGoalsMade_my_player_5,defendedAtRimFieldGoalsAttempted_my_player_5,defendedAtRimFieldGoalPercentage_my_player_5,seconds_my_player_6,speed_my_player_6,distance_my_player_6,reboundChancesOffensive_my_player_6,reboundChancesTotal_my_player_6,touches_my_player_6,secondaryAssists_my_player_6,freeThrowAssists_my_player_6,passes_my_player_6,assists_my_player_6,contestedFieldGoalsMade_my_player_6,contestedFieldGoalsAttempted_my_player_6,contestedFieldGoalPercentage_my_player_6,uncontestedFieldGoalsMade_my_player_6,uncontestedFieldGoalsAttempted_my_player_6,uncontestedFieldGoalsPercentage_my_player_6,fieldGoalPercentage_my_player_6,defendedAtRimFieldGoalsMade_my_player_6,defendedAtRimFieldGoalsAttempted_my_player_6,defendedAtRimFieldGoalPercentage_my_player_6,seconds_my_player_7,speed_my_player_7,distance_my_player_7,reboundChancesOffensive_my_player_7,reboundChancesTotal_my_player_7,touches_my_player_7,secondaryAssists_my_player_7,freeThrowAssists_my_player_7,passes_my_player_7,assists_my_player_7,contestedFieldGoalsMade_my_player_7,contestedFieldGoalsAttempted_my_player_7,contestedFieldGoalPercentage_my_player_7,uncontestedFieldGoalsMade_my_player_7,uncontestedFieldGoalsAttempted_my_player_7,uncontestedFieldGoalsPercentage_my_player_7,fieldGoalPercentage_my_player_7,defendedAtRimFieldGoalsMade_my_player_7,defendedAtRimFieldGoalsAttempted_my_player_7,defendedAtRimFieldGoalPercentage_my_player_7,seconds_opposing_player_1,speed_opposing_player_1,distance_opposing_player_1,reboundChancesOffensive_opposing_player_1,reboundChancesTotal_opposing_player_1,touches_opposing_player_1,secondaryAssists_opposing_player_1,freeThrowAssists_opposing_player_1,passes_opposing_player_1,assists_opposing_player_1,contestedFieldGoalsMade_opposing_player_1,contestedFieldGoalsAttempted_opposing_player_1,contestedFieldGoalPercentage_opposing_player_1,uncontestedFieldGoalsMade_opposing_player_1,uncontestedFieldGoalsAttempted_opposing_player_1,uncontestedFieldGoalsPercentage_opposing_player_1,fieldGoalPercentage_opposing_player_1,defendedAtRimFieldGoalsMade_opposing_player_1,defendedAtRimFieldGoalsAttempted_opposing_player_1,defendedAtRimFieldGoalPercentage_opposing_player_1,seconds_opposing_player_2,speed_opposing_player_2,distance_opposing_player_2,reboundChancesOffensive_opposing_player_2,reboundChancesTotal_opposing_player_2,touches_opposing_player_2,secondaryAssists_opposing_player_2,freeThrowAssists_opposing_player_2,passes_opposing_player_2,assists_opposing_player_2,contestedFieldGoalsMade_opposing_player_2,contestedFieldGoalsAttempted_opposing_player_2,contestedFieldGoalPercentage_opposing_player_2,uncontestedFieldGoalsMade_opposing_player_2,uncontestedFieldGoalsAttempted_opposing_player_2,uncontestedFieldGoalsPercentage_opposing_player_2,fieldGoalPercentage_opposing_player_2,defendedAtRimFieldGoalsMade_opposing_player_2,defendedAtRimFieldGoalsAttempted_opposing_player_2,defendedAtRimFieldGoalPercentage_opposing_player_2,seconds_opposing_player_3,speed_opposing_player_3,distance_opposing_player_3,reboundChancesOffensive_opposing_player_3,reboundChancesTotal_opposing_player_3,touches_opposing_player_3,secondaryAssists_opposing_player_3,freeThrowAssists_opposing_player_3,passes_opposing_player_3,assists_opposing_player_3,contestedFieldGoalsMade_opposing_player_3,contestedFieldGoalsAttempted_opposing_player_3,contestedFieldGoalPercentage_opposing_player_3,uncontestedFieldGoalsMade_opposing_player_3,uncontestedFieldGoalsAttempted_opposing_player_3,uncontestedFieldGoalsPercentage_opposing_player_3,fieldGoalPercentage_opposing_player_3,defendedAtRimFieldGoalsMade_opposing_player_3,defendedAtRimFieldGoalsAttempted_opposing_player_3,defendedAtRimFieldGoalPercentage_opposing_player_3,seconds_opposing_player_4,speed_opposing_player_4,distance_opposing_player_4,reboundChancesOffensive_opposing_player_4,reboundChancesTotal_opposing_player_4,touches_opposing_player_4,secondaryAssists_opposing_player_4,freeThrowAssists_opposing_player_4,passes_opposing_player_4,assists_opposing_player_4,contestedFieldGoalsMade_opposing_player_4,contestedFieldGoalsAttempted_opposing_player_4,contestedFieldGoalPercentage_opposing_player_4,uncontestedFieldGoalsMade_opposing_player_4,uncontestedFieldGoalsAttempted_opposing_player_4,uncontestedFieldGoalsPercentage_opposing_player_4,fieldGoalPercentage_opposing_player_4,defendedAtRimFieldGoalsMade_opposing_player_4,defendedAtRimFieldGoalsAttempted_opposing_player_4,defendedAtRimFieldGoalPercentage_opposing_player_4,seconds_opposing_player_5,speed_opposing_player_5,distance_opposing_player_5,reboundChancesOffensive_opposing_player_5,reboundChancesTotal_opposing_player_5,touches_opposing_player_5,secondaryAssists_opposing_player_5,freeThrowAssists_opposing_player_5,passes_opposing_player_5,assists_opposing_player_5,contestedFieldGoalsMade_opposing_player_5,contestedFieldGoalsAttempted_opposing_player_5,contestedFieldGoalPercentage_opposing_player_5,uncontestedFieldGoalsMade_opposing_player_5,uncontestedFieldGoalsAttempted_opposing_player_5,uncontestedFieldGoalsPercentage_opposing_player_5,fieldGoalPercentage_opposing_player_5,defendedAtRimFieldGoalsMade_opposing_player_5,defendedAtRimFieldGoalsAttempted_opposing_player_5,defendedAtRimFieldGoalPercentage_opposing_player_5,seconds_opposing_player_6,speed_opposing_player_6,distance_opposing_player_6,reboundChancesOffensive_opposing_player_6,reboundChancesTotal_opposing_player_6,touches_opposing_player_6,secondaryAssists_opposing_player_6,freeThrowAssists_opposing_player_6,passes_opposing_player_6,assists_opposing_player_6,contestedFieldGoalsMade_opposing_player_6,contestedFieldGoalsAttempted_opposing_player_6,contestedFieldGoalPercentage_opposing_player_6,uncontestedFieldGoalsMade_opposing_player_6,uncontestedFieldGoalsAttempted_opposing_player_6,uncontestedFieldGoalsPercentage_opposing_player_6,fieldGoalPercentage_opposing_player_6,defendedAtRimFieldGoalsMade_opposing_player_6,defendedAtRimFieldGoalsAttempted_opposing_player_6,defendedAtRimFieldGoalPercentage_opposing_player_6,seconds_opposing_player_7,speed_opposing_player_7,distance_opposing_player_7,reboundChancesOffensive_opposing_player_7,reboundChancesTotal_opposing_player_7,touches_opposing_player_7,secondaryAssists_opposing_player_7,freeThrowAssists_opposing_player_7,passes_opposing_player_7,assists_opposing_player_7,contestedFieldGoalsMade_opposing_player_7,contestedFieldGoalsAttempted_opposing_player_7,contestedFieldGoalPercentage_opposing_player_7,uncontestedFieldGoalsMade_opposing_player_7,uncontestedFieldGoalsAttempted_opposing_player_7,uncontestedFieldGoalsPercentage_opposing_player_7,fieldGoalPercentage_opposing_player_7,defendedAtRimFieldGoalsMade_opposing_player_7,defendedAtRimFieldGoalsAttempted_opposing_player_7,defendedAtRimFieldGoalPercentage_opposing_player_7,REF_BIAS,TEAM_ID,PTS,TEAM_WINS_LOSSES,CLOSE,WON,GAME_LOCATION,WIN_PCT,CLOSE_WIN_PCT,IS_BACK_TO_BACK,REST_DAYS,Distance,RECENT_WIN_PCT,DISTANCE,OPPONENT_WIN_PCT
1610612744,1968.0,4.57,2.66,2.0,10.0,75.0,2.0,0.0,45.0,7.0,4.0,8.0,0.5,6.0,14.0,0.429,0.455,4.0,6.0,0.667,1768.0,4.15,2.17,3.0,13.0,41.0,1.0,1.0,26.0,4.0,1.0,3.0,0.333,7.0,11.0,0.636,0.57,4.0,4.0,1.0,1691.0,4.14,2.22,1.0,3.0,68.0,1.0,0.0,45.0,7.0,1.0,6.0,0.167,3.0,9.0,0.333,0.267,2.0,2.0,1.0,1481.0,4.05,1.87,1.0,10.0,52.0,1.0,2.0,44.0,5.0,0.0,1.0,0.0,2.0,4.0,0.5,0.4,2.0,5.0,0.4,1406.0,4.13,1.63,5.0,10.0,29.0,0.0,0.0,23.0,0.0,1.0,3.0,0.333,2.0,3.0,0.667,0.5,2.0,4.0,0.5,1297.0,4.33,1.56,2.0,7.0,46.0,1.0,0.0,35.0,2.0,1.0,3.0,0.333,2.0,3.0,0.667,0.5,1.0,2.0,0.5,1268.0,4.33,1.62,3.0,8.0,33.0,0.0,0.0,29.0,2.0,3.0,4.0,0.75,0.0,0.0,0.0,0.75,3.0,3.0,1.0,2136.0,4.04,2.57,7.0,13.0,83.0,1.0,0.0,52.0,0.0,7.0,11.0,0.636,3.0,11.0,0.273,0.455,3.0,5.0,0.6,2112.0,4.14,2.59,5.0,20.0,95.0,0.0,0.0,64.0,8.0,7.0,10.0,0.7,5.0,15.0,0.333,0.462,0.0,2.0,0.0,1841.0,4.03,2.22,6.0,18.0,68.0,1.0,1.0,45.0,3.0,3.0,6.0,0.5,4.0,6.0,0.667,0.582,1.0,1.0,1.0,1757.0,4.39,2.26,1.0,3.0,33.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,2.0,7.0,0.286,0.285,2.0,2.0,1.0,1480.0,4.33,1.89,4.0,9.0,38.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,1.0,5.0,0.2,0.2,4.0,4.0,1.0,1383.0,4.58,1.89,0.0,6.0,33.0,1.0,0.0,21.0,2.0,2.0,3.0,0.667,3.0,6.0,0.5,0.556,3.0,5.0,0.6,1069.0,4.56,1.46,0.0,2.0,21.0,1.0,1.0,14.0,0.0,1.0,2.0,0.5,0.0,2.0,0.0,0.25,0.0,4.0,0.0,-3.4000000000000004,1610612744,123,1-0,0,1,1610612744.0,0,0,0,50,0,0,0.0,0
1610612747,2136.0,4.04,2.57,7.0,13.0,83.0,1.0,0.0,52.0,0.0,7.0,11.0,0.636,3.0,11.0,0.273,0.455,3.0,5.0,0.6,2112.0,4.14,2.59,5.0,20.0,95.0,0.0,0.0,64.0,8.0,7.0,10.0,0.7,5.0,15.0,0.333,0.462,0.0,2.0,0.0,1841.0,4.03,2.22,6.0,18.0,68.0,1.0,1.0,45.0,3.0,3.0,6.0,0.5,4.0,6.0,0.667,0.582,1.0,1.0,1.0,1757.0,4.39,2.26,1.0,3.0,33.0,0.0,0.0,23.0,5.0,0.0,0.0,0.0,2.0,7.0,0.286,0.285,2.0,2.0,1.0,1480.0,4.33,1.89,4.0,9.0,38.0,0.0,0.0,30.0,2.0,0.0,0.0,0.0,1.0,5.0,0.2,0.2,4.0,4.0,1.0,1383.0,4.58,1.89,0.0,6.0,33.0,1.0,0.0,21.0,2.0,2.0,3.0,0.667,3.0,6.0,0.5,0.556,3.0,5.0,0.6,1069.0,4.56,1.46,0.0,2.0,21.0,1.0,1.0,14.0,0.0,1.0,2.0,0.5,0.0,2.0,0.0,0.25,0.0,4.0,0.0,1968.0,4.57,2.66,2.0,10.0,75.0,2.0,0.0,45.0,7.0,4.0,8.0,0.5,6.0,14.0,0.429,0.455,4.0,6.0,0.667,1768.0,4.15,2.17,3.0,13.0,41.0,1.0,1.0,26.0,4.0,1.0,3.0,0.333,7.0,11.0,0.636,0.57,4.0,4.0,1.0,1691.0,4.14,2.22,1.0,3.0,68.0,1.0,0.0,45.0,7.0,1.0,6.0,0.167,3.0,9.0,0.333,0.267,2.0,2.0,1.0,1481.0,4.05,1.87,1.0,10.0,52.0,1.0,2.0,44.0,5.0,0.0,1.0,0.0,2.0,4.0,0.5,0.4,2.0,5.0,0.4,1406.0,4.13,1.63,5.0,10.0,29.0,0.0,0.0,23.0,0.0,1.0,3.0,0.333,2.0,3.0,0.667,0.5,2.0,4.0,0.5,1297.0,4.33,1.56,2.0,7.0,46.0,1.0,0.0,35.0,2.0,1.0,3.0,0.333,2.0,3.0,0.667,0.5,1.0,2.0,0.5,1268.0,4.33,1.62,3.0,8.0,33.0,0.0,0.0,29.0,2.0,3.0,4.0,0.75,0.0,0.0,0.0,0.75,3.0,3.0,1.0,3.4000000000000004,1610612747,109,0-1,0,0,1610612744.0,0,0,0,50,0,0,347.2743047130973,0
